Index,Title,Sentiment,Class,Entity1,Entity2,Entity3 
520,  Nächster Test: Fernando Alonso fährt 2018er-Renault in Bahrain  ,0.26249999999999996,Positive,Renault,,
521,  Formel 1 Imola 2020: Der Freitag in der Chronologie  ,0.4518518518518519,Positive,,,
522,"  James Allison vor Imola: Die Herausforderungen, an die keiner denkt  ",0.06666666666666664,Neutral,,,
523,"  Anthony Hamilton: ""Habe mir für Lewis nur einen ordentlichen Job gewünscht""  ",0.7766666666666666,Positive,Hamilton,,
524,  COVID-19-Symptome: Trainer von George Russell in Isolation  ,-0.14444444444444443,Negative,Russell,,
525,"  ""Reifenflüsterer"": Wie Lewis Hamilton in Portimao Valtteri Bottas zermürbt hat  ",0.3809210526315788,Positive,Hamilton,Bottas,
526,  Regierung schiebt Riegel vor: Imola-Comeback der F1 ohne Zuschauer  ,-0.027272727272727268,Negative,,,
527,  McLaren: Werden Fotos von Sainz' Führung in Woking an die Wand hängen  ,0.46,Positive,Sainz,McLaren,
528,"  Lewis Hamilton: 92. Sieg einer der ""ganz, ganz großen"" Momente  ",0.49696969696969695,Positive,Hamilton,,
529,"  Norris entschuldigt sich bei Stroll und Hamilton: ""Bin nicht so einer""  ",0.35714285714285715,Positive,Hamilton,Norris,Stroll
530,  Daniel Ricciardo: Schnelle letzte Kurve macht Überholmanöver einfacher  ,0.35454545454545455,Positive,Ricciardo,,
531,  FIA bestätigt Regeländerungen für Imola: So sieht der Zeitplan aus  ,0.3125,Positive,,,
532,  Ocons Portugal: Ricciardo geschlagen und Kommunikation verbessert  ,0.5689655172413793,Positive,Ricciardo,Ocon,
533,  Sebastian Vettel scheint zu zweifeln: Hat er das gleiche Auto wie Leclerc?  ,0.31176470588235294,Positive,Leclerc,Vettel,
534,  Nur für Türkei-Rennen: McLaren modifiziert sein F1-Auto  ,0.4235294117647059,Positive,McLaren,,
535,  Noch im Auto: Lando Norris entschuldigt sich für Schimpfworte gegen Stroll  ,-0.4,Negative,Norris,Stroll,
536,  Horner: Red Bull hat am Start die falsche Reifenwahl getroffen  ,0.5222222222222221,Positive,Red Bull,,
537,  TV-Quoten Portimao 2020: RTL knackt zum Kai-Ebel-Abschied 4-Millionen-Marke  ,-0.24,Negative,,,
538,  Änderungen am Set-up der Schlüssel zum Erfolg für Lewis Hamilton in Portimao?  ,0.20434782608695648,Positive,Hamilton,,
539,  Bottas' Rätsel ist gelöst: Es waren zehn Grad Temperaturunterschied  ,0.2736842105263158,Positive,Bottas,,
540,  George Russell: Portimao war mein bisher bestes Formel-1-Rennen  ,0.6882352941176471,Positive,Russell,,
541,  Schwachpunkte aufgedeckt: Renault betreibt Schadensbegrenzung  ,0.2818181818181818,Positive,Renault,,
542,"  Racing Point fühlt sich unfair behandelt: ""Wo soll das hinführen?""  ",0.05454545454545456,Neutral,Racing Point,,
543,  Masi zu Verstappen-Kollision: Kommissare in erster Runde gnädiger  ,-0.26666666666666666,Negative,Verstappen,,
544,  Warum Mercedes Bottas den Wunsch nach Soft verwehrt hat  ,0.6571428571428569,Positive,Bottas,Mercedes,
545,  Wer letzte Nacht am besten geschlafen hat: Lewis Hamilton  ,0.4466666666666666,Positive,Hamilton,,
546,"   Lewis Hamiltons Krampf in Portimao: ""Haben es auf den Daten gesehen""  ",0.08214285714285711,Neutral,Hamilton,,
547,"  Lewis Hamilton: ""Übervorsichtig"" in Runde eins  ",0.37894736842105264,Positive,Hamilton,,
548,  Kurz vor einer Strafversetzung: Perez erhält Verwarnung für Gasly-Manöver  ,0.30000000000000004,Positive,Gasly,Perez,
549,"  Alexander Albon erklärt, wie er von P6 kommend nur Zwölfter wurde  ",0.30357142857142855,Positive,Albon,,
550,"  Räikkönen geht nach Raketenstart leer aus: ""Kimi ist heute geflogen!""  ",0.46285714285714286,Positive,,,
551,"  Norris über Stroll: ""Was zur Hölle macht das Arschloch da?""  ",-0.055555555555555566,Negative,Norris,Stroll,
552,"  Carlos Sainz über Führung: ""Bin einfach an ihnen vorbeigefahren!""  ",0.36666666666666664,Positive,Sainz,,
553,"  Charles Leclerc: ""Das war der beste Ferrari der Saison""  ",0.6926829268292681,Positive,Leclerc,Ferrari,
554,"  ""Wie auf einer Rasierklinge"": Vettel kämpft sich auf Platz zehn  ",0.30624999999999986,Positive,Vettel,,
555,  Max Verstappen: Perez hat mir nicht genug Platz gelassen  ,-0.09999999999999999,Negative,Verstappen,Perez,
556,"  Valtteri Bottas: Verstehe nicht, was heute los war  ",0.3739130434782609,Positive,Bottas,,
557,  Analyse GP Portugal 2020: Fragen & Antworten zum Rennen in Portimao  ,0.15136986301369865,Positive,,,
558,  McLaren meldet: Endlich Fortschritte mit den Updates  ,0.3764705882352941,Positive,McLaren,,
559,"  ""Verwirrend"" und ""nicht ideal"": Fahrer zweifeln an Pirelli-Reifentest  ",0.32962962962962955,Positive,,,
560,  Valtteri Bottas: Trotz schnellster Zeit im Qualifying von Hamilton geschlagen  ,0.22380952380952374,Positive,Hamilton,Bottas,
561,  Update: So wird das Formel-1-Wetter in Portimao im Rennen  ,-0.16428571428571428,Negative,,,
562,"  Albon: ""Was Medien schreiben, beeinflusst nicht, wie ich fahre""  ",0.5411764705882353,Positive,Albon,,
563,"  Formel 1 LIVE in Portimao: Zeitplan, TV-Übertragung, Livestreams und Ticker  ",0.3678571428571429,Positive,,,
564,  Formel 1 Portimao 2020: Der Rennsonntag in der Chronologie  ,0.329032258064516,Positive,,,
565,  Fahrer in Sorge: Boxenausfahrt in Portimao könnte gefährlich werden  ,0.30000000000000004,Positive,,,
566,"  Quali-Verschiebung: Es war nicht der Gullydeckel, sondern der Beton  ",0.6454545454545454,Positive,,,
567,  Racing Point: Set-up von Freitag auf Samstag komplett umgebaut  ,0.6086956521739129,Positive,Racing Point,,
568,  Kurioses Problem bei Haas: Warum die Bodenhöhe ein Eigenleben entwickelt  ,-0.013333333333333345,Negative,Haas,,
569,  Lewis Hamilton nach 97. Pole: Bluffen ist nicht mein Ding ...  ,0.4727272727272727,Positive,Hamilton,,
570,"  Spekulationen lassen Russell kalt: Dank ""großartigem Talent"" auf P14  ",0.47857142857142854,Positive,Russell,,
571,  Vater von FIA-Rennkommissar Witali Petrow ermordet  ,0.7999999999999999,Positive,,,
572,  Daniel Ricciardos Dreher: Doch kein Fahrfehler?  ,0.13999999999999999,Neutral,Ricciardo,,
573,  Medium-Reifen in Q3: Hamilton erklärt Mercedes' kuriose Reifenwahl  ,0.6583333333333331,Positive,Hamilton,Mercedes,
574,  Sainz hadert mit Portimao-Wind: Will mich nicht schon wieder beschweren  ,0.10789473684210522,Neutral,Sainz,,
575,"  Max Verstappen: Gripverhältnisse waren etwas ""verwirrend""  ",0.48571428571428565,Positive,Verstappen,,
576,"  Ferrari-Fahrer Vettel über Leclerc: ""Das ist wie eine andere Klasse!""  ",0.402127659574468,Positive,Leclerc,Vettel,Ferrari
577,  F1 Portimao 2020: Fragen und Antworten zum Qualifying  ,0.16760563380281684,Positive,,,
578,  Weihnachtskarte an Cyril Abiteboul: Red Bull hält sich alle Türen offen  ,0.4764705882352941,Positive,Red Bull,,
579,  F1 Portimao 2020: Verstappen ist dem Mercedes-Duo auf den Fersen  ,0.43499999999999994,Positive,Verstappen,Mercedes,
580,  Wegen Russells Zukunft: Toto Wolff bestätigt Gespräche mit Williams  ,0.27499999999999997,Positive,Russell,Williams,
581,  Formel 1 Portimao 2020: Das Qualifying am Samstag in der Chronologie  ,0.25256410256410244,Positive,,,
582,  Portugal: Auch Red Bull testet bereits Unterboden für 2021  ,0.2210526315789474,Positive,Red Bull,,
583,  125 gestrichene Rundenzeiten: FIA reagiert auf Track-Limit-Orgie  ,0.07999999999999999,Neutral,,,
584,"  Marko über Albon: ""Für dieses Jahr nicht unbedingt Handlungsbedarf""  ",0.3384615384615384,Positive,Albon,,
585,"  Wilder Ritt in Portimao: Rutschig, uneben und mit einer Menge ""oooh!""  ",0.1621621621621622,Positive,,,
586,"  ""Sehr guter Job"": Warum Sebastian Vettel in Portimao näher dran ist  ",0.5777777777777778,Positive,Vettel,,
587,  Nach Feuer: Gasly droht bei Motorwechsel eine Gridstrafe  ,0.05185185185185185,Neutral,Gasly,,
588,"  Stroll verzeiht Verstappen nach Kollision: ""Haben das geklärt""  ",-0.16666666666666666,Negative,Verstappen,Stroll,
589,  Kurioser Fehler: Renault verwechselt Reifen bei Ricciardo!  ,0.037500000000000006,Neutral,Ricciardo,Renault,
590,"  Lewis Hamilton: ""Das Auto fühlte sich schrecklich an""  ",0.22799999999999998,Positive,Hamilton,,
591,  P6: Sebastian Vettels Fazit zum Trainingsfreitag in Portimao  ,0.4833333333333333,Positive,Vettel,,
592,  Rennleitung entscheidet: Keine Strafe gegen Lance Stroll und Max Verstappen  ,-0.32,Negative,Verstappen,Stroll,
593,  Nach Verstappen-Crash: Kritik an Horner-Aussagen im Live-TV  ,-0.22941176470588237,Negative,Verstappen,,
594,  Witali Petrow als FIA-Kommissar: Scharfe Kritik von LGBT-Community  ,0.44615384615384623,Positive,,,
595,"  F1 Portimao 2020: Crash, Feuer & Kontroversen zum Auftakt!  ",0.1571428571428571,Positive,,,
596,"  McLaren-Updates: Zwei Schritte zurück, einer nach vorne  ",0.11666666666666665,Neutral,McLaren,,
597,  Max Verstappen: Ich bin noch nie so gut gefahren wie 2020!  ,0.6000000000000001,Positive,Verstappen,,
598,"  Nach ""Weckruf"": McLaren bessert bei Corona-Maßnahmen nach  ",0.3857142857142857,Positive,McLaren,,
599,"  F1 Portimao 2020: Bottas sichert sich Bestzeit beim ""Tokyo-Drift""  ",0.10434782608695652,Neutral,Bottas,,
600,"  Lance Stroll gibt zu: ""Ich dachte nicht, dass ich das Virus habe""  ",0.165625,Positive,Stroll,,
601,  Formel-1-Technik in Portugal: Ferrari testet 2021er-Unterboden  ,-0.16999999999999998,Negative,Ferrari,,
602,"  Kimi Räikkönen: So bereitet sich der ""Iceman"" auf neue Strecken vor  ",0.2675,Positive,,,
603,  Mercedes in Portugal: DAS-System im Freien Training nicht im Einsatz  ,0.4,Positive,Mercedes,,
604,  Lewis Hamilton: Unverständnis über FIA-Kommissar Witali Petrow  ,0.27,Positive,Hamilton,,
605,"  Sainz über Witze der McLaren-Mechaniker: ""Wer zuletzt lacht ...""  ",0.2885714285714286,Positive,Sainz,McLaren,
606,  Verwarnung von der FIA: Racing-Point-Teamchef klärt Stroll-Kontroverse auf  ,-0.0418918918918919,Negative,Stroll,,
607,  Nach Antriebsschaden: Neue Mercedes-Komponenten für Bottas  ,0.04444444444444443,Neutral,Bottas,Mercedes,
608,  Ferrari in Portugal: Weitere Aero-Updates im Bereich des Hecks  ,0.13333333333333333,Neutral,Ferrari,,
609,  In Portugal vor Ort: Nico Hülkenberg als Coronavirus-Stand-by  ,1.2335811384723961e-17,Neutral,,,
610,  Formel 1 Portimao 2020: Der Donnerstag in der Chronologie  ,0.43866666666666654,Positive,,,
611,  Mercedes hat 2020 abgehakt: Darum kommt Red Bull immer näher  ,0.5358974358974359,Positive,Red Bull,Mercedes,
612,"  Lewis Hamilton: ""Bin meinem Vater noch nie so nahegestanden wie heute""  ",0.2803030303030303,Positive,Hamilton,,
613,  Fernando Alonso: Renault-Fahrer via Team-PC genau im Blick  ,0.2857142857142857,Positive,Renault,,
614,  Partynächte & Liebeskummer: Hamilton präsentiert seine Songs auf Instagram  ,0.016666666666666646,Neutral,Hamilton,,
615,"  Helmut Marko: Sebastian Vettel macht ""ungewöhnlich viele Fehler""  ",0.20869565217391303,Positive,Vettel,,
616,  Racing Point: So reagiert das Team auf Lance Strolls positiven Corona-Test  ,0.35185185185185186,Positive,Stroll,Racing Point,
617,  Lewis Hamilton: Hatte schon einen Helm von Michael Schumacher  ,0.6124999999999999,Positive,Hamilton,,
618,  Nach Hamilton-Zwischenfall: Fahrer für Änderung des Strafpunkte-Systems  ,0.07407407407407407,Neutral,Hamilton,,
619,"  Stroll-Ausfall: FIA-Rennleiter sieht kein ""Schlupfloch"" in Corona-Teststrategie  ",0.09999999999999996,Neutral,Stroll,,
620,  Token-System: Dafür setzt Ferrari die Joker in der Entwicklung für 2021 ein  ,0.13529411764705881,Neutral,Ferrari,,
621,  Prototypen-Test in Portimao: Pirelli erhört Ruf nach weniger Reifendruck  ,0.25,Positive,,,
622,  Russell fürchtet Track-Limits in Portimao: Warum nicht andere Kurve 1?  ,0.3076923076923077,Positive,Russell,,
623,"  Ricciardo auf der Nordschleife: ""Ich bin gefahren wie ein Opa""  ",0.31071428571428567,Positive,Ricciardo,,
624,"  Formel 1 in Portimao: Renngebühr war bisher immer ""K.o.-Kriterium""  ",0.5217391304347825,Positive,,,
625,  Erstes Formel-1-Podium seit 2011: Das hat Renault gefunden  ,0.5486486486486486,Positive,Renault,,
626,  Valtteri Bottas: Gebe WM-Kampf in der Formel 1 nicht auf  ,0.3125,Positive,Bottas,,
627,  Neue F1-Chance für Ilott? Steiner: Nicht meine Entscheidung  ,0.15384615384615385,Positive,,,
628,  DAS war für Mercedes noch nie wichtiger als am Nürburgring  ,-0.09999999999999998,Negative,Mercedes,,
629,  Bei Albon-Analyse: Nico Rosberg bringt Paul di Resta in Verlegenheit  ,0.16551724137931037,Positive,Albon,,
630,"  Nürburgring: ""Würden die Formel 1 gerne behalten""  ",0.26363636363636367,Positive,,,
631,"  Hülkenbergs Red-Bull-Chance: ""Ohne Sitz hätte ich nicht fahren können""  ",0.09090909090909091,Neutral,,,
632,  Lewis Hamilton: Mein Leben wird nie wieder sein wie vor Corona  ,0.31333333333333335,Positive,Hamilton,,
633,"  Alonso nach Testtag im 2020er-Renault: ""Das Auto ist im Moment besser als ich""  ",0.6111111111111112,Positive,Renault,,
634,"  George Russell enttäuscht, aber: Mache Kimi Räikkönen keinen Vorwurf  ",0.23333333333333336,Positive,Russell,,
635,  Haas: Grosjeans Punkterang beeinflusst Fahrerentscheidung 2021 nicht  ,0.7071428571428571,Positive,Grosjean,Haas,
636,  Horner witzelt über Abiteboul-Tattoo: Ein großer Red Bull auf dem Hintern!  ,0.47599999999999987,Positive,Red Bull,,
637,"  ""War interessant"": Mick Schumacher auch ohne Fahrt dankbar für F1-Chance  ",0.48888888888888893,Positive,,,
638,  TV-Quoten Nürburgring 2020: Stärkste RTL-Quote seit Silverstone  ,-0.13333333333333333,Negative,,,
639,"  ""Wie ein Rallyefahrer"": Bottas lässt gegen Hamilton die Muskeln spielen  ",0.326829268292683,Positive,Hamilton,Bottas,
640,"  Lewis Hamilton: ""Ich werde junge Fahrer sicher nie schlechtreden""  ",0.2791666666666666,Positive,Hamilton,,
641,  Vom Stein getroffen: Grosjean fährt mit blauem Finger in die Punkte  ,0.29032258064516125,Positive,Grosjean,,
642,"  Toto Wolff: ""Für mich steht Michael immer noch über allen anderen""  ",0.5258064516129032,Positive,,,
643,"  ""Scheiß Wochenende"" zum Rekord: Kein Kuchen für Kimi Räikkönen!  ",0.03235294117647059,Neutral,,,
644,  Nürburgring: Warum hat die Safety-Car-Phase so lange gedauert?  ,0.3692307692307692,Positive,,,
645,  Charles Leclerc über Eifel-GP: Erster Stint hat mich das Rennen gekostet  ,0.2393939393939394,Positive,Leclerc,,
646,  Horner: Hamilton hat beim Re-Start von DAS profitiert  ,0.7076923076923076,Positive,Hamilton,,
647,  Wer letzte Nacht am besten geschlafen hat: Nico Hülkenberg  ,0.6277777777777778,Positive,,,
648,"  Hamilton zieht mit Schumacher gleich: ""Nicht einfach irgendein Sieg""  ",0.46,Positive,Hamilton,,
649,"  Podium in Reichweite: Norris von ""Sainz-Problem"" außer Gefecht gesetzt  ",-0.12058823529411763,Negative,Sainz,Norris,
650,"  Lewis Hamilton nach 91 Siegen: ""Der erste Sieg war der schönste""  ",0.6375000000000001,Positive,Hamilton,,
651,  Sergio Perez: Safety-Car hat Chance aufs Podium gekostet  ,0.3777777777777778,Positive,Perez,,
652,"  Bottas' Ausfall: ""Elektronik- und kein Hardware-Problem""  ",0.2928571428571428,Positive,Bottas,,
653,"  ""Das ist jetzt schlecht"": Geschockter Ricciardo vergisst Shoey auf dem Podest  ",0.4821428571428571,Positive,Ricciardo,,
654,  Red Bull: Ohne Technikschaden wäre Albon Podestkandidat gewesen  ,-0.047619047619047616,Negative,Albon,Red Bull,
655,"  60 Runden ""gelitten"": Carlos Sainz mit McLaren-Update ohne Podest-Chance  ",0.1625,Positive,Sainz,McLaren,
656,"  Hülkenberg mit starker Eigenwerbung: ""Bin einfach stolz auf mich""  ",0.4318181818181818,Positive,,,
657,"  Sebastian Vettel nach Abflug im Heimrennen: ""Das ging in die Hose!""  ",0.0375,Neutral,Vettel,,
658,  Vorentscheidung in der WM: Darum ist Bottas in der Eifel ausgeschieden  ,0.30416666666666664,Positive,Bottas,,
659,  F1-Rennen Nürburgring 2020: Hamilton mit Rekordsieg auf WM-Kurs  ,0.26888888888888873,Positive,Hamilton,,
660,  Reifenstrategie im Rennen: Und was passiert nach dem ersten Stint?  ,0.055172413793103434,Neutral,,,
661,  Update: So wird das Formel-1-Wetter im Rennen am Nürburgring!  ,0.4375,Positive,,,
662,  Williams: Zweitages-Wochenende wäre Vorteil für reiche Teams  ,0.20454545454545456,Positive,Williams,,
663,"  Formel 1 LIVE am Nürburgring: Zeitplan, TV-Übertragung, Livestreams und Ticker  ",0.3571428571428571,Positive,,,
664,  Formel 1 Nürburgring 2020: Der Rennsonntag in der Chronologie  ,0.25888888888888884,Positive,,,
665,  Lewis Hamilton: Denke nicht über Schumacher-Rekord nach  ,0.9571428571428571,Positive,Hamilton,,
666,  Drei Faktoren für Leclerc-Erfolg: Ist Ferrari jetzt auf dem richtigen Weg?  ,0.4317073170731707,Positive,Leclerc,Ferrari,
667,  Ricciardo: Warum ihn das Nürburgring-Ergebnis so zufrieden stimmt  ,0.35729166666666656,Positive,Ricciardo,,
668,"  Wolff über Hamilton: ""Sehe keinen Einbruch der Leistungsfähigkeit""  ",0.3975609756097561,Positive,Hamilton,,
669,"  Gaslys Vorsprung auf Kwjat schmilzt: ""Bin nicht langsamer geworden""  ",0.21052631578947367,Positive,Gasly,,
670,  Ganze Zeit auf der Toilette: Warum Lance Stroll nicht fahren kann  ,0.24285714285714285,Positive,Stroll,,
671,  Update schwer zu fahren: Nürburgring-Schock für McLaren  ,0.6349999999999999,Positive,McLaren,,
672,  Wolff revidiert Hamilton: Medium hätte am Start Meter gekostet  ,0.3155555555555555,Positive,Hamilton,,
673,  Max Verstappen: Nach Red-Bull-Update jetzt wieder neue Hoffnung  ,0.272,Positive,Verstappen,,
674,"  Nico Rosberg kritisiert Albon: ""Viel zu viel"" Rückstand auf Verstappen!  ",-0.006249999999999992,Neutral,Verstappen,Albon,
675,  Red Bull: Echter Fortschritt oder nur Mercedes-Schwäche?  ,0.4176470588235293,Positive,Red Bull,Mercedes,
676,  Nach Freitags-Absage: Braucht die F1 wirklich vier Stunden Training?  ,0.2705882352941176,Positive,,,
677,  Update-Fazit: Leclerc widerspricht Ferrari-Teamkollege Vettel!  ,0.5384615384615384,Positive,Leclerc,Vettel,Ferrari
678,"  Sergio Perez hadert mit P9: ""Wir haben die Strategie vermasselt!""  ",0.10909090909090907,Neutral,Perez,,
679,"  Lenkung seit Silverstone verändert: Hülkenbergs erste Runden ""Geeiere""  ",0.525,Positive,,,
680,"  Sebastian Vettel mit Rückstand in Q2: ""Kann ich mir nicht erklären""  ",0.46842105263157896,Positive,Vettel,,
681,  F1-Qualifying Nürburgring 2020: So hat Hamilton die Pole verloren  ,0.3037037037037037,Positive,Hamilton,,
682,  Stroll fühlt sich unwohl: Nico Hülkenberg springt ein!  ,0.15454545454545454,Positive,Stroll,,
683,  F1 Nürburgring 2020: Latifi kostet Hamilton die mögliche Bestzeit  ,0.19444444444444445,Positive,Hamilton,Latifi,
684,  Formel 1 Nürburgring: Das Qualifying am Samstag in der Chronologie  ,0.3872727272727273,Positive,,,
685,  Alfa-Teamchef über Mick Schumacher: Entscheidung fällt noch im Oktober  ,0.4318181818181817,Positive,,,
686,  Formel-1-Duelle 2020: Alle Teamkollegen im Qualifying-Vergleich  ,0.1590909090909091,Positive,,,
687,  Honda-Protege Tsunoda: F1-Ausstieg ohne Folgen  ,0.2214285714285714,Positive,,,
688,  Formel-1-Technik 2020: Red Bulls Frontflügel-Trick enthüllt  ,0.26,Positive,Red Bull,,
689,  McLaren bedauert: Keine Chance neue Updates zu testen  ,0.08571428571428572,Neutral,McLaren,,
690,  Beinahe-Unfall im Fiat Punto: Nordschleife fordert selbst F1-Stars  ,0.21250000000000002,Positive,,,
691,  Mick Schumacher: Neue Formel-1-Chance wohl erst beim Finale in Abu Dhabi  ,0.3064102564102564,Positive,,,
692,  Nichts geht mehr am Nürburgring: Warum das komplette Training ausfiel  ,-0.22999999999999998,Negative,,,
693,  Mercedes legt sich fest: Auch in Zukunft keine Motoren für Red Bull  ,-0.030769230769230764,Negative,Red Bull,Mercedes,
694,  Warum das Formel-1-Debüt von Mick Schumacher ins Wasser gefallen ist!  ,-0.1071428571428571,Negative,,,
695,  Carlos Sainz: Respektiere Helmut Marko für seine Nachwuchsförderung  ,0.40769230769230774,Positive,Sainz,,
696,  Formel 1 Nürburgring 2020: Der Freitag in der Chronologie  ,0.4265624999999999,Positive,,,
697,  Pierre Gasly: In drei Jahren hätte Honda Weltmeister sein können  ,0.2,Positive,Gasly,,
698,"  Ricciardo scherzt über WM-Kampf: ""Bin derjenige, den es zu schlagen gilt""  ",0.39999999999999997,Positive,Ricciardo,,
699,"  ""Riesiges Interesse"": Peugeots WEC-Projekt statt F1 für Grosjean?  ",0.3230769230769231,Positive,Grosjean,,
700,  Was sich Sebastian Vettel vom aktuellen Ferrari-Update verspricht  ,0.49499999999999994,Positive,Vettel,Ferrari,
701,  Daniel Ricciardo: Neuauflage Red-Bull-Renault durchaus vorstellbar  ,0.32222222222222224,Positive,Ricciardo,Renault,
702,  Mick Schumacher: Was ihm Sebastian Vettel in Zukunft alles zutraut!  ,0.5702702702702701,Positive,Vettel,,
703,"  ""Dauert noch ein bisschen"": Sergio Perez spricht über seine Zukunft  ",0.564,Positive,Perez,,
704,"  George Russell: ""Doppelsieg"" muss Williams' Ziel am Nürburgring sein  ",0.21249999999999997,Positive,Russell,Williams,
705,  Ferrari F2004 vs. Mercedes W11: Vergleich der besten F1-Autos ihrer Zeit  ,0.2328947368421053,Positive,Mercedes,Ferrari,
706,"  Kimi Räikkönen: Mick Schumacher ist ""eine Kopie seines Vaters""  ",0.5,Positive,,,
707,"  Nach Hamilton-Strafe: FIA reagiert auf Kritik, führt Bodenmarkierung ein  ",-0.021428571428571432,Negative,Hamilton,,
708,  Formel 1 Nürburgring 2020: Der Donnerstag in der Chronologie  ,0.24090909090909082,Positive,,,
709,  Bernie Ecclestone: Hamilton-Erfolge nicht mit Schumacher vergleichbar  ,0.038000000000000006,Neutral,Hamilton,,
710,  Carlos Sainz: Alexander Wurz macht einen super Job als GPDA-Direktor  ,0.4052631578947368,Positive,Sainz,,
711,"  Wegen Wetter am Nürburgring: Daniel Ricciardo erwartet ""verrücktes"" Rennen  ",0.23913043478260873,Positive,Ricciardo,,
712,"  Dank Corona-Protokoll: Formel 1 kann laut FIA ""überall Rennen fahren""  ",0.45909090909090905,Positive,,,
713,"  Mick Schumacher: Aufstieg in die Formel 1 ""der größte Schritt bisher""  ",0.39137931034482765,Positive,,,
714,  Carlos Sainz: Zweites Jahr in einem Team ist immer leichter als das erste  ,0.7919999999999999,Positive,Sainz,,
715,  Kimi Räikkönen: Blicke ohne Reue auf meine F1-Karriere zurück  ,0.3185185185185186,Positive,,,
716,"  Nicht der Beste: Hamiltons Vorteil bei Mercedes ""fast unfair"", findet Stewart  ",0.32727272727272727,Positive,Hamilton,Mercedes,
717,"  Zu wenig Emotion in der F1? ""Es ist ein bisschen steril"", findet Hülkenberg  ",0.5299999999999999,Positive,,,
718,  Red-Bull-Teamchef Horner über Motor: Brauchen bis Jahresende Klarheit!  ,0.4,Positive,,,
719,  Ex-Renault-Teamchef Bob Bell: Formel 1 wird bald besser denn je sein  ,0.47974683544303803,Positive,Renault,,
720,"  Alex Albon: ""Immer noch ein relativ neues Gefühl im Team mit dem Auto""  ",0.47142857142857136,Positive,Albon,,
721,  Anti-Kopier-Regel: Renault hat FIA um Klarstellung gebeten  ,0.09374999999999999,Neutral,Renault,,
722,  FIA-Rennleiter reagiert gelassen auf Hamiltons Verschwörungsvorwürfe  ,-0.16470588235294117,Negative,Hamilton,,
723,  Horner: Verstappen hat keine motorbezogene Ausstiegsklausel  ,0.4444444444444444,Positive,Verstappen,,
724,"  ""Bin echt traurig"": Nico Hülkenberg wäre gern am Nürburgring gefahren  ",0.2658536585365853,Positive,,,
725,"  Kevin Magnussens Raketenstarts: ""Kann man nicht einplanen""  ",0.6888888888888888,Positive,Magnussen,,
726,  Haas: Callum Ilott fährt am Nürburgring normales Freitagsprogramm  ,0.5545454545454546,Positive,Haas,,
727,  Wegen COVID-19: Türkei-Grand-Prix nun doch ohne Zuschauer  ,0.6000000000000001,Positive,,,
728,"  ""Einfach lustig"": Sainz kann über Witze zu seinem Ferrari-Wechsel lachen  ",0.43000000000000005,Positive,Sainz,Ferrari,
729,"  Ricciardo über Rassismus: ""Die fünf Prozent sind's, die nerven ...""  ",0.36153846153846153,Positive,Ricciardo,,
730,  Positive Corona-Tests: Formel 1 meldet erstmals zweistellige Anzahl  ,-0.06666666666666665,Negative,,,
731,"  Haas 2020: Keine Weiterentwicklung, keine neuen Teile  ",0.31764705882352945,Positive,Haas,,
732,"  Hamiltons Bruder mahnt: ""Wenn er geht, zu wem schauen wir dann auf?""  ",0.19400000000000003,Positive,Hamilton,,
733,"  Horner: ""Ein Ende der Mercedes-Dominanz ist unvermeidlich""  ",0.24696969696969698,Positive,Mercedes,,
734,  Sogar Gegner sagen: Beinahe-Rennsperre für Lewis Hamilton ist lächerlich  ,-0.09999999999999995,Negative,Hamilton,,
735,  Ferrari hält dagegen: Vettel nicht nur für Leclerc eingesetzt  ,0.14545454545454548,Neutral,Leclerc,Vettel,Ferrari
736,  Test in Fiorano: Mick Schumacher wieder im Formel-1-Ferrari!  ,0.5774193548387097,Positive,Ferrari,,
737,"  ""In jedem Jahr ein Problem"": Was macht man mit Sotschis Kurve 2?  ",-0.017307692307692284,Negative,,,
738,  Steiner wird sarkastisch: Sind die Tage von Romain Grosjean gezählt?  ,0.37391304347826093,Positive,Grosjean,,
739,  Kritik an Zeitstrafen: Warum Lewis Hamilton und nicht Leclerc?  ,-0.04285714285714285,Negative,Hamilton,Leclerc,
740,  F1-Kalender 2020: Assen wollte Rennen ohne Zuschauer ausrichten  ,0.12142857142857143,Neutral,,,
741,  Fernando Alonso: Immer noch Angst vor COVID-19  ,0.14117647058823526,Neutral,,,
742,  Re-Start-Chaos in Mugello: Fahrer nach Treffen mit FIA-Rennleiter zufrieden  ,0.3058823529411765,Positive,,,
743,  Formel-1-Debüt für Mick Schumacher: Freitagseinsatz am Nürburgring  ,0.44583333333333336,Positive,,,
744,"  ""Wollte aggressiver sein"": George Russell bereut verkorksten Start in Sotschi  ",0.28529411764705875,Positive,Russell,,
745,  Esteban Ocon: Erste Rennhälfte in Sotschi meine bisher beste Leistung  ,0.6555555555555556,Positive,Ocon,,
746,  TV-Quoten Russland 2020: Saisontiefpunkt für RTL und ORF  ,-0.2076923076923077,Negative,,,
747,"  Bottas legt sich mit Instagram-User an: ""Mir egal, was du glaubst!""  ",0.3489361702127659,Positive,Bottas,,
748,"  Horner über Albon: ""Gibt einiges, was er sich anschauen muss""  ",0.07068965517241382,Neutral,Albon,,
749,  Wer letzte Nacht am besten geschlafen hat: Mick Schumacher  ,0.4548387096774194,Positive,,,
