Index,Title,Sentiment,Class,Entity1 
574,,0.10789473684210522,,
574,,0.10789473684210522,,
575,"  Max Verstappen: Gripverhältnisse waren etwas ""verwirrend""  ",0.48571428571428565,Positive,Verstappen
575,,0.48571428571428565,,
575,,0.48571428571428565,,
576,"  Ferrari-Fahrer Vettel über Leclerc: ""Das ist wie eine andere Klasse!""  ",0.402127659574468,Positive,Leclerc
576,,0.402127659574468,,Vettel
576,,0.402127659574468,,Ferrari
577,  F1 Portimao 2020: Fragen und Antworten zum Qualifying  ,0.16760563380281684,Positive,
577,,0.16760563380281684,,
577,,0.16760563380281684,,
578,  Weihnachtskarte an Cyril Abiteboul: Red Bull hält sich alle Türen offen  ,0.4764705882352941,Positive,Red Bull
578,,0.4764705882352941,,
578,,0.4764705882352941,,
579,  F1 Portimao 2020: Verstappen ist dem Mercedes-Duo auf den Fersen  ,0.43499999999999994,Positive,Verstappen
579,,0.43499999999999994,,Mercedes
579,,0.43499999999999994,,
580,  Wegen Russells Zukunft: Toto Wolff bestätigt Gespräche mit Williams  ,0.27499999999999997,Positive,Russell
580,,0.27499999999999997,,Williams
580,,0.27499999999999997,,
581,  Formel 1 Portimao 2020: Das Qualifying am Samstag in der Chronologie  ,0.25256410256410244,Positive,
581,,0.25256410256410244,,
581,,0.25256410256410244,,
582,  Portugal: Auch Red Bull testet bereits Unterboden für 2021  ,0.2210526315789474,Positive,Red Bull
582,,0.2210526315789474,,
582,,0.2210526315789474,,
583,  125 gestrichene Rundenzeiten: FIA reagiert auf Track-Limit-Orgie  ,0.07999999999999999,Neutral,
583,,0.07999999999999999,,
583,,0.07999999999999999,,
584,"  Marko über Albon: ""Für dieses Jahr nicht unbedingt Handlungsbedarf""  ",0.3384615384615384,Positive,Albon
584,,0.3384615384615384,,
584,,0.3384615384615384,,
585,"  Wilder Ritt in Portimao: Rutschig, uneben und mit einer Menge ""oooh!""  ",0.1621621621621622,Positive,
585,,0.1621621621621622,,
585,,0.1621621621621622,,
586,"  ""Sehr guter Job"": Warum Sebastian Vettel in Portimao näher dran ist  ",0.5777777777777778,Positive,Vettel
586,,0.5777777777777778,,
586,,0.5777777777777778,,
587,  Nach Feuer: Gasly droht bei Motorwechsel eine Gridstrafe  ,0.05185185185185185,Neutral,Gasly
587,,0.05185185185185185,,
587,,0.05185185185185185,,
588,"  Stroll verzeiht Verstappen nach Kollision: ""Haben das geklärt""  ",-0.16666666666666666,Negative,Verstappen
588,,-0.16666666666666666,,Stroll
588,,-0.16666666666666666,,
589,  Kurioser Fehler: Renault verwechselt Reifen bei Ricciardo!  ,0.037500000000000006,Neutral,Ricciardo
589,,0.037500000000000006,,Renault
589,,0.037500000000000006,,
590,"  Lewis Hamilton: ""Das Auto fühlte sich schrecklich an""  ",0.22799999999999998,Positive,Hamilton
590,,0.22799999999999998,,
590,,0.22799999999999998,,
591,  P6: Sebastian Vettels Fazit zum Trainingsfreitag in Portimao  ,0.4833333333333333,Positive,Vettel
591,,0.4833333333333333,,
591,,0.4833333333333333,,
592,  Rennleitung entscheidet: Keine Strafe gegen Lance Stroll und Max Verstappen  ,-0.32,Negative,Verstappen
592,,-0.32,,Stroll
592,,-0.32,,
593,  Nach Verstappen-Crash: Kritik an Horner-Aussagen im Live-TV  ,-0.22941176470588237,Negative,Verstappen
593,,-0.22941176470588237,,
593,,-0.22941176470588237,,
594,  Witali Petrow als FIA-Kommissar: Scharfe Kritik von LGBT-Community  ,0.44615384615384623,Positive,
594,,0.44615384615384623,,
594,,0.44615384615384623,,
595,"  F1 Portimao 2020: Crash, Feuer & Kontroversen zum Auftakt!  ",0.1571428571428571,Positive,
595,,0.1571428571428571,,
595,,0.1571428571428571,,
596,"  McLaren-Updates: Zwei Schritte zurück, einer nach vorne  ",0.11666666666666665,Neutral,McLaren
596,,0.11666666666666665,,
596,,0.11666666666666665,,
597,  Max Verstappen: Ich bin noch nie so gut gefahren wie 2020!  ,0.6000000000000001,Positive,Verstappen
597,,0.6000000000000001,,
597,,0.6000000000000001,,
598,"  Nach ""Weckruf"": McLaren bessert bei Corona-Maßnahmen nach  ",0.3857142857142857,Positive,McLaren
598,,0.3857142857142857,,
598,,0.3857142857142857,,
599,"  F1 Portimao 2020: Bottas sichert sich Bestzeit beim ""Tokyo-Drift""  ",0.10434782608695652,Neutral,Bottas
599,,0.10434782608695652,,
599,,0.10434782608695652,,
600,"  Lance Stroll gibt zu: ""Ich dachte nicht, dass ich das Virus habe""  ",0.165625,Positive,Stroll
600,,0.165625,,
600,,0.165625,,
601,  Formel-1-Technik in Portugal: Ferrari testet 2021er-Unterboden  ,-0.16999999999999998,Negative,Ferrari
601,,-0.16999999999999998,,
601,,-0.16999999999999998,,
602,"  Kimi Räikkönen: So bereitet sich der ""Iceman"" auf neue Strecken vor  ",0.2675,Positive,
602,,0.2675,,
602,,0.2675,,
603,  Mercedes in Portugal: DAS-System im Freien Training nicht im Einsatz  ,0.4,Positive,Mercedes
603,,0.4,,
603,,0.4,,
604,  Lewis Hamilton: Unverständnis über FIA-Kommissar Witali Petrow  ,0.27,Positive,Hamilton
604,,0.27,,
604,,0.27,,
605,"  Sainz über Witze der McLaren-Mechaniker: ""Wer zuletzt lacht ...""  ",0.2885714285714286,Positive,Sainz
605,,0.2885714285714286,,McLaren
605,,0.2885714285714286,,
606,  Verwarnung von der FIA: Racing-Point-Teamchef klärt Stroll-Kontroverse auf  ,-0.0418918918918919,Negative,Stroll
606,,-0.0418918918918919,,
606,,-0.0418918918918919,,
607,  Nach Antriebsschaden: Neue Mercedes-Komponenten für Bottas  ,0.04444444444444443,Neutral,Bottas
607,,0.04444444444444443,,Mercedes
607,,0.04444444444444443,,
608,  Ferrari in Portugal: Weitere Aero-Updates im Bereich des Hecks  ,0.13333333333333333,Neutral,Ferrari
608,,0.13333333333333333,,
608,,0.13333333333333333,,
609,  In Portugal vor Ort: Nico Hülkenberg als Coronavirus-Stand-by  ,1.2335811384723961e-17,Neutral,
609,,1.2335811384723961e-17,,
609,,1.2335811384723961e-17,,
610,  Formel 1 Portimao 2020: Der Donnerstag in der Chronologie  ,0.43866666666666654,Positive,
610,,0.43866666666666654,,
610,,0.43866666666666654,,
611,  Mercedes hat 2020 abgehakt: Darum kommt Red Bull immer näher  ,0.5358974358974359,Positive,Red Bull
611,,0.5358974358974359,,Mercedes
611,,0.5358974358974359,,
612,"  Lewis Hamilton: ""Bin meinem Vater noch nie so nahegestanden wie heute""  ",0.2803030303030303,Positive,Hamilton
612,,0.2803030303030303,,
612,,0.2803030303030303,,
613,  Fernando Alonso: Renault-Fahrer via Team-PC genau im Blick  ,0.2857142857142857,Positive,Renault
613,,0.2857142857142857,,
613,,0.2857142857142857,,
614,  Partynächte & Liebeskummer: Hamilton präsentiert seine Songs auf Instagram  ,0.016666666666666646,Neutral,Hamilton
614,,0.016666666666666646,,
614,,0.016666666666666646,,
615,"  Helmut Marko: Sebastian Vettel macht ""ungewöhnlich viele Fehler""  ",0.20869565217391303,Positive,Vettel
615,,0.20869565217391303,,
615,,0.20869565217391303,,
616,  Racing Point: So reagiert das Team auf Lance Strolls positiven Corona-Test  ,0.35185185185185186,Positive,Stroll
616,,0.35185185185185186,,Racing Point
616,,0.35185185185185186,,
617,  Lewis Hamilton: Hatte schon einen Helm von Michael Schumacher  ,0.6124999999999999,Positive,Hamilton
617,,0.6124999999999999,,
617,,0.6124999999999999,,
618,  Nach Hamilton-Zwischenfall: Fahrer für Änderung des Strafpunkte-Systems  ,0.07407407407407407,Neutral,Hamilton
618,,0.07407407407407407,,
618,,0.07407407407407407,,
619,"  Stroll-Ausfall: FIA-Rennleiter sieht kein ""Schlupfloch"" in Corona-Teststrategie  ",0.09999999999999996,Neutral,Stroll
619,,0.09999999999999996,,
619,,0.09999999999999996,,
620,  Token-System: Dafür setzt Ferrari die Joker in der Entwicklung für 2021 ein  ,0.13529411764705881,Neutral,Ferrari
620,,0.13529411764705881,,
620,,0.13529411764705881,,
621,  Prototypen-Test in Portimao: Pirelli erhört Ruf nach weniger Reifendruck  ,0.25,Positive,
621,,0.25,,
621,,0.25,,
622,  Russell fürchtet Track-Limits in Portimao: Warum nicht andere Kurve 1?  ,0.3076923076923077,Positive,Russell
622,,0.3076923076923077,,
622,,0.3076923076923077,,
623,"  Ricciardo auf der Nordschleife: ""Ich bin gefahren wie ein Opa""  ",0.31071428571428567,Positive,Ricciardo
623,,0.31071428571428567,,
623,,0.31071428571428567,,
624,"  Formel 1 in Portimao: Renngebühr war bisher immer ""K.o.-Kriterium""  ",0.5217391304347825,Positive,
624,,0.5217391304347825,,
624,,0.5217391304347825,,
625,  Erstes Formel-1-Podium seit 2011: Das hat Renault gefunden  ,0.5486486486486486,Positive,Renault
625,,0.5486486486486486,,
625,,0.5486486486486486,,
626,  Valtteri Bottas: Gebe WM-Kampf in der Formel 1 nicht auf  ,0.3125,Positive,Bottas
626,,0.3125,,
626,,0.3125,,
627,  Neue F1-Chance für Ilott? Steiner: Nicht meine Entscheidung  ,0.15384615384615385,Positive,
627,,0.15384615384615385,,
627,,0.15384615384615385,,
628,  DAS war für Mercedes noch nie wichtiger als am Nürburgring  ,-0.09999999999999998,Negative,Mercedes
628,,-0.09999999999999998,,
628,,-0.09999999999999998,,
629,  Bei Albon-Analyse: Nico Rosberg bringt Paul di Resta in Verlegenheit  ,0.16551724137931037,Positive,Albon
629,,0.16551724137931037,,
629,,0.16551724137931037,,
630,"  Nürburgring: ""Würden die Formel 1 gerne behalten""  ",0.26363636363636367,Positive,
630,,0.26363636363636367,,
630,,0.26363636363636367,,
631,"  Hülkenbergs Red-Bull-Chance: ""Ohne Sitz hätte ich nicht fahren können""  ",0.09090909090909091,Neutral,
631,,0.09090909090909091,,
631,,0.09090909090909091,,
632,  Lewis Hamilton: Mein Leben wird nie wieder sein wie vor Corona  ,0.31333333333333335,Positive,Hamilton
632,,0.31333333333333335,,
632,,0.31333333333333335,,
633,"  Alonso nach Testtag im 2020er-Renault: ""Das Auto ist im Moment besser als ich""  ",0.6111111111111112,Positive,Renault
633,,0.6111111111111112,,
633,,0.6111111111111112,,
634,"  George Russell enttäuscht, aber: Mache Kimi Räikkönen keinen Vorwurf  ",0.23333333333333336,Positive,Russell
634,,0.23333333333333336,,
634,,0.23333333333333336,,
635,  Haas: Grosjeans Punkterang beeinflusst Fahrerentscheidung 2021 nicht  ,0.7071428571428571,Positive,Grosjean
635,,0.7071428571428571,,Haas
635,,0.7071428571428571,,
636,  Horner witzelt über Abiteboul-Tattoo: Ein großer Red Bull auf dem Hintern!  ,0.47599999999999987,Positive,Red Bull
636,,0.47599999999999987,,
636,,0.47599999999999987,,
637,"  ""War interessant"": Mick Schumacher auch ohne Fahrt dankbar für F1-Chance  ",0.48888888888888893,Positive,
637,,0.48888888888888893,,
637,,0.48888888888888893,,
638,  TV-Quoten Nürburgring 2020: Stärkste RTL-Quote seit Silverstone  ,-0.13333333333333333,Negative,
638,,-0.13333333333333333,,
638,,-0.13333333333333333,,
639,"  ""Wie ein Rallyefahrer"": Bottas lässt gegen Hamilton die Muskeln spielen  ",0.326829268292683,Positive,Hamilton
639,,0.326829268292683,,Bottas
639,,0.326829268292683,,
640,"  Lewis Hamilton: ""Ich werde junge Fahrer sicher nie schlechtreden""  ",0.2791666666666666,Positive,Hamilton
640,,0.2791666666666666,,
640,,0.2791666666666666,,
641,  Vom Stein getroffen: Grosjean fährt mit blauem Finger in die Punkte  ,0.29032258064516125,Positive,Grosjean
641,,0.29032258064516125,,
641,,0.29032258064516125,,
642,"  Toto Wolff: ""Für mich steht Michael immer noch über allen anderen""  ",0.5258064516129032,Positive,
642,,0.5258064516129032,,
642,,0.5258064516129032,,
643,"  ""Scheiß Wochenende"" zum Rekord: Kein Kuchen für Kimi Räikkönen!  ",0.03235294117647059,Neutral,
643,,0.03235294117647059,,
643,,0.03235294117647059,,
644,  Nürburgring: Warum hat die Safety-Car-Phase so lange gedauert?  ,0.3692307692307692,Positive,
644,,0.3692307692307692,,
644,,0.3692307692307692,,
645,  Charles Leclerc über Eifel-GP: Erster Stint hat mich das Rennen gekostet  ,0.2393939393939394,Positive,Leclerc
645,,0.2393939393939394,,
645,,0.2393939393939394,,
646,  Horner: Hamilton hat beim Re-Start von DAS profitiert  ,0.7076923076923076,Positive,Hamilton
646,,0.7076923076923076,,
646,,0.7076923076923076,,
647,  Wer letzte Nacht am besten geschlafen hat: Nico Hülkenberg  ,0.6277777777777778,Positive,
647,,0.6277777777777778,,
647,,0.6277777777777778,,
648,"  Hamilton zieht mit Schumacher gleich: ""Nicht einfach irgendein Sieg""  ",0.46,Positive,Hamilton
648,,0.46,,
648,,0.46,,
649,"  Podium in Reichweite: Norris von ""Sainz-Problem"" außer Gefecht gesetzt  ",-0.12058823529411763,Negative,Sainz
649,,-0.12058823529411763,,Norris
649,,-0.12058823529411763,,
650,"  Lewis Hamilton nach 91 Siegen: ""Der erste Sieg war der schönste""  ",0.6375000000000001,Positive,Hamilton
650,,0.6375000000000001,,
650,,0.6375000000000001,,
651,  Sergio Perez: Safety-Car hat Chance aufs Podium gekostet  ,0.3777777777777778,Positive,Perez
651,,0.3777777777777778,,
651,,0.3777777777777778,,
652,"  Bottas' Ausfall: ""Elektronik- und kein Hardware-Problem""  ",0.2928571428571428,Positive,Bottas
652,,0.2928571428571428,,
652,,0.2928571428571428,,
653,"  ""Das ist jetzt schlecht"": Geschockter Ricciardo vergisst Shoey auf dem Podest  ",0.4821428571428571,Positive,Ricciardo
653,,0.4821428571428571,,
653,,0.4821428571428571,,
654,  Red Bull: Ohne Technikschaden wäre Albon Podestkandidat gewesen  ,-0.047619047619047616,Negative,Albon
654,,-0.047619047619047616,,Red Bull
654,,-0.047619047619047616,,
655,"  60 Runden ""gelitten"": Carlos Sainz mit McLaren-Update ohne Podest-Chance  ",0.1625,Positive,Sainz
655,,0.1625,,McLaren
655,,0.1625,,
656,"  Hülkenberg mit starker Eigenwerbung: ""Bin einfach stolz auf mich""  ",0.4318181818181818,Positive,
656,,0.4318181818181818,,
656,,0.4318181818181818,,
657,"  Sebastian Vettel nach Abflug im Heimrennen: ""Das ging in die Hose!""  ",0.0375,Neutral,Vettel
657,,0.0375,,
657,,0.0375,,
658,  Vorentscheidung in der WM: Darum ist Bottas in der Eifel ausgeschieden  ,0.30416666666666664,Positive,Bottas
658,,0.30416666666666664,,
658,,0.30416666666666664,,
659,  F1-Rennen Nürburgring 2020: Hamilton mit Rekordsieg auf WM-Kurs  ,0.26888888888888873,Positive,Hamilton
659,,0.26888888888888873,,
659,,0.26888888888888873,,
660,  Reifenstrategie im Rennen: Und was passiert nach dem ersten Stint?  ,0.055172413793103434,Neutral,
660,,0.055172413793103434,,
660,,0.055172413793103434,,
661,  Update: So wird das Formel-1-Wetter im Rennen am Nürburgring!  ,0.4375,Positive,
661,,0.4375,,
661,,0.4375,,
662,  Williams: Zweitages-Wochenende wäre Vorteil für reiche Teams  ,0.20454545454545456,Positive,Williams
662,,0.20454545454545456,,
662,,0.20454545454545456,,
663,"  Formel 1 LIVE am Nürburgring: Zeitplan, TV-Übertragung, Livestreams und Ticker  ",0.3571428571428571,Positive,
663,,0.3571428571428571,,
663,,0.3571428571428571,,
664,  Formel 1 Nürburgring 2020: Der Rennsonntag in der Chronologie  ,0.25888888888888884,Positive,
664,,0.25888888888888884,,
664,,0.25888888888888884,,
665,  Lewis Hamilton: Denke nicht über Schumacher-Rekord nach  ,0.9571428571428571,Positive,Hamilton
665,,0.9571428571428571,,
665,,0.9571428571428571,,
666,  Drei Faktoren für Leclerc-Erfolg: Ist Ferrari jetzt auf dem richtigen Weg?  ,0.4317073170731707,Positive,Leclerc
666,,0.4317073170731707,,Ferrari
666,,0.4317073170731707,,
667,  Ricciardo: Warum ihn das Nürburgring-Ergebnis so zufrieden stimmt  ,0.35729166666666656,Positive,Ricciardo
667,,0.35729166666666656,,
667,,0.35729166666666656,,
668,"  Wolff über Hamilton: ""Sehe keinen Einbruch der Leistungsfähigkeit""  ",0.3975609756097561,Positive,Hamilton
668,,0.3975609756097561,,
668,,0.3975609756097561,,
669,"  Gaslys Vorsprung auf Kwjat schmilzt: ""Bin nicht langsamer geworden""  ",0.21052631578947367,Positive,Gasly
669,,0.21052631578947367,,
669,,0.21052631578947367,,
670,  Ganze Zeit auf der Toilette: Warum Lance Stroll nicht fahren kann  ,0.24285714285714285,Positive,Stroll
670,,0.24285714285714285,,
670,,0.24285714285714285,,
671,  Update schwer zu fahren: Nürburgring-Schock für McLaren  ,0.6349999999999999,Positive,McLaren
671,,0.6349999999999999,,
671,,0.6349999999999999,,
672,  Wolff revidiert Hamilton: Medium hätte am Start Meter gekostet  ,0.3155555555555555,Positive,Hamilton
672,,0.3155555555555555,,
672,,0.3155555555555555,,
673,  Max Verstappen: Nach Red-Bull-Update jetzt wieder neue Hoffnung  ,0.272,Positive,Verstappen
673,,0.272,,
673,,0.272,,
674,"  Nico Rosberg kritisiert Albon: ""Viel zu viel"" Rückstand auf Verstappen!  ",-0.006249999999999992,Neutral,Verstappen
674,,-0.006249999999999992,,Albon
674,,-0.006249999999999992,,
675,  Red Bull: Echter Fortschritt oder nur Mercedes-Schwäche?  ,0.4176470588235293,Positive,Red Bull
675,,0.4176470588235293,,Mercedes
675,,0.4176470588235293,,
676,  Nach Freitags-Absage: Braucht die F1 wirklich vier Stunden Training?  ,0.2705882352941176,Positive,
676,,0.2705882352941176,,
676,,0.2705882352941176,,
677,  Update-Fazit: Leclerc widerspricht Ferrari-Teamkollege Vettel!  ,0.5384615384615384,Positive,Leclerc
677,,0.5384615384615384,,Vettel
677,,0.5384615384615384,,Ferrari
678,"  Sergio Perez hadert mit P9: ""Wir haben die Strategie vermasselt!""  ",0.10909090909090907,Neutral,Perez
678,,0.10909090909090907,,
678,,0.10909090909090907,,
679,"  Lenkung seit Silverstone verändert: Hülkenbergs erste Runden ""Geeiere""  ",0.525,Positive,
679,,0.525,,
679,,0.525,,
680,"  Sebastian Vettel mit Rückstand in Q2: ""Kann ich mir nicht erklären""  ",0.46842105263157896,Positive,Vettel
680,,0.46842105263157896,,
680,,0.46842105263157896,,
681,  F1-Qualifying Nürburgring 2020: So hat Hamilton die Pole verloren  ,0.3037037037037037,Positive,Hamilton
681,,0.3037037037037037,,
681,,0.3037037037037037,,
682,  Stroll fühlt sich unwohl: Nico Hülkenberg springt ein!  ,0.15454545454545454,Positive,Stroll
682,,0.15454545454545454,,
682,,0.15454545454545454,,
683,  F1 Nürburgring 2020: Latifi kostet Hamilton die mögliche Bestzeit  ,0.19444444444444445,Positive,Hamilton
683,,0.19444444444444445,,Latifi
683,,0.19444444444444445,,
684,  Formel 1 Nürburgring: Das Qualifying am Samstag in der Chronologie  ,0.3872727272727273,Positive,
684,,0.3872727272727273,,
684,,0.3872727272727273,,
685,  Alfa-Teamchef über Mick Schumacher: Entscheidung fällt noch im Oktober  ,0.4318181818181817,Positive,
685,,0.4318181818181817,,
685,,0.4318181818181817,,
686,  Formel-1-Duelle 2020: Alle Teamkollegen im Qualifying-Vergleich  ,0.1590909090909091,Positive,
686,,0.1590909090909091,,
686,,0.1590909090909091,,
687,  Honda-Protege Tsunoda: F1-Ausstieg ohne Folgen  ,0.2214285714285714,Positive,
687,,0.2214285714285714,,
687,,0.2214285714285714,,
688,  Formel-1-Technik 2020: Red Bulls Frontflügel-Trick enthüllt  ,0.26,Positive,Red Bull
688,,0.26,,
688,,0.26,,
689,  McLaren bedauert: Keine Chance neue Updates zu testen  ,0.08571428571428572,Neutral,McLaren
689,,0.08571428571428572,,
689,,0.08571428571428572,,
690,  Beinahe-Unfall im Fiat Punto: Nordschleife fordert selbst F1-Stars  ,0.21250000000000002,Positive,
690,,0.21250000000000002,,
690,,0.21250000000000002,,
691,  Mick Schumacher: Neue Formel-1-Chance wohl erst beim Finale in Abu Dhabi  ,0.3064102564102564,Positive,
691,,0.3064102564102564,,
691,,0.3064102564102564,,
692,  Nichts geht mehr am Nürburgring: Warum das komplette Training ausfiel  ,-0.22999999999999998,Negative,
692,,-0.22999999999999998,,
692,,-0.22999999999999998,,
693,  Mercedes legt sich fest: Auch in Zukunft keine Motoren für Red Bull  ,-0.030769230769230764,Negative,Red Bull
693,,-0.030769230769230764,,Mercedes
693,,-0.030769230769230764,,
694,  Warum das Formel-1-Debüt von Mick Schumacher ins Wasser gefallen ist!  ,-0.1071428571428571,Negative,
694,,-0.1071428571428571,,
694,,-0.1071428571428571,,
695,  Carlos Sainz: Respektiere Helmut Marko für seine Nachwuchsförderung  ,0.40769230769230774,Positive,Sainz
695,,0.40769230769230774,,
695,,0.40769230769230774,,
696,  Formel 1 Nürburgring 2020: Der Freitag in der Chronologie  ,0.4265624999999999,Positive,
696,,0.4265624999999999,,
696,,0.4265624999999999,,
697,  Pierre Gasly: In drei Jahren hätte Honda Weltmeister sein können  ,0.2,Positive,Gasly
697,,0.2,,
697,,0.2,,
698,"  Ricciardo scherzt über WM-Kampf: ""Bin derjenige, den es zu schlagen gilt""  ",0.39999999999999997,Positive,Ricciardo
698,,0.39999999999999997,,
698,,0.39999999999999997,,
699,"  ""Riesiges Interesse"": Peugeots WEC-Projekt statt F1 für Grosjean?  ",0.3230769230769231,Positive,Grosjean
699,,0.3230769230769231,,
699,,0.3230769230769231,,
700,  Was sich Sebastian Vettel vom aktuellen Ferrari-Update verspricht  ,0.49499999999999994,Positive,Vettel
700,,0.49499999999999994,,Ferrari
700,,0.49499999999999994,,
701,  Daniel Ricciardo: Neuauflage Red-Bull-Renault durchaus vorstellbar  ,0.32222222222222224,Positive,Ricciardo
701,,0.32222222222222224,,Renault
701,,0.32222222222222224,,
702,  Mick Schumacher: Was ihm Sebastian Vettel in Zukunft alles zutraut!  ,0.5702702702702701,Positive,Vettel
702,,0.5702702702702701,,
702,,0.5702702702702701,,
703,"  ""Dauert noch ein bisschen"": Sergio Perez spricht über seine Zukunft  ",0.564,Positive,Perez
703,,0.564,,
703,,0.564,,
704,"  George Russell: ""Doppelsieg"" muss Williams' Ziel am Nürburgring sein  ",0.21249999999999997,Positive,Russell
704,,0.21249999999999997,,Williams
704,,0.21249999999999997,,
705,  Ferrari F2004 vs. Mercedes W11: Vergleich der besten F1-Autos ihrer Zeit  ,0.2328947368421053,Positive,Mercedes
705,,0.2328947368421053,,Ferrari
705,,0.2328947368421053,,
706,"  Kimi Räikkönen: Mick Schumacher ist ""eine Kopie seines Vaters""  ",0.5,Positive,
706,,0.5,,
706,,0.5,,
707,"  Nach Hamilton-Strafe: FIA reagiert auf Kritik, führt Bodenmarkierung ein  ",-0.021428571428571432,Negative,Hamilton
707,,-0.021428571428571432,,
707,,-0.021428571428571432,,
708,  Formel 1 Nürburgring 2020: Der Donnerstag in der Chronologie  ,0.24090909090909082,Positive,
708,,0.24090909090909082,,
708,,0.24090909090909082,,
709,  Bernie Ecclestone: Hamilton-Erfolge nicht mit Schumacher vergleichbar  ,0.038000000000000006,Neutral,Hamilton
709,,0.038000000000000006,,
709,,0.038000000000000006,,
710,  Carlos Sainz: Alexander Wurz macht einen super Job als GPDA-Direktor  ,0.4052631578947368,Positive,Sainz
710,,0.4052631578947368,,
710,,0.4052631578947368,,
711,"  Wegen Wetter am Nürburgring: Daniel Ricciardo erwartet ""verrücktes"" Rennen  ",0.23913043478260873,Positive,Ricciardo
711,,0.23913043478260873,,
711,,0.23913043478260873,,
712,"  Dank Corona-Protokoll: Formel 1 kann laut FIA ""überall Rennen fahren""  ",0.45909090909090905,Positive,
712,,0.45909090909090905,,
712,,0.45909090909090905,,
713,"  Mick Schumacher: Aufstieg in die Formel 1 ""der größte Schritt bisher""  ",0.39137931034482765,Positive,
713,,0.39137931034482765,,
713,,0.39137931034482765,,
714,  Carlos Sainz: Zweites Jahr in einem Team ist immer leichter als das erste  ,0.7919999999999999,Positive,Sainz
714,,0.7919999999999999,,
714,,0.7919999999999999,,
715,  Kimi Räikkönen: Blicke ohne Reue auf meine F1-Karriere zurück  ,0.3185185185185186,Positive,
715,,0.3185185185185186,,
715,,0.3185185185185186,,
716,"  Nicht der Beste: Hamiltons Vorteil bei Mercedes ""fast unfair"", findet Stewart  ",0.32727272727272727,Positive,Hamilton
716,,0.32727272727272727,,Mercedes
716,,0.32727272727272727,,
717,"  Zu wenig Emotion in der F1? ""Es ist ein bisschen steril"", findet Hülkenberg  ",0.5299999999999999,Positive,
717,,0.5299999999999999,,
717,,0.5299999999999999,,
718,  Red-Bull-Teamchef Horner über Motor: Brauchen bis Jahresende Klarheit!  ,0.4,Positive,
718,,0.4,,
718,,0.4,,
719,  Ex-Renault-Teamchef Bob Bell: Formel 1 wird bald besser denn je sein  ,0.47974683544303803,Positive,Renault
719,,0.47974683544303803,,
719,,0.47974683544303803,,
720,"  Alex Albon: ""Immer noch ein relativ neues Gefühl im Team mit dem Auto""  ",0.47142857142857136,Positive,Albon
720,,0.47142857142857136,,
720,,0.47142857142857136,,
721,  Anti-Kopier-Regel: Renault hat FIA um Klarstellung gebeten  ,0.09374999999999999,Neutral,Renault
721,,0.09374999999999999,,
721,,0.09374999999999999,,
722,  FIA-Rennleiter reagiert gelassen auf Hamiltons Verschwörungsvorwürfe  ,-0.16470588235294117,Negative,Hamilton
722,,-0.16470588235294117,,
722,,-0.16470588235294117,,
723,  Horner: Verstappen hat keine motorbezogene Ausstiegsklausel  ,0.4444444444444444,Positive,Verstappen
723,,0.4444444444444444,,
723,,0.4444444444444444,,
724,"  ""Bin echt traurig"": Nico Hülkenberg wäre gern am Nürburgring gefahren  ",0.2658536585365853,Positive,
724,,0.2658536585365853,,
724,,0.2658536585365853,,
725,"  Kevin Magnussens Raketenstarts: ""Kann man nicht einplanen""  ",0.6888888888888888,Positive,Magnussen
725,,0.6888888888888888,,
725,,0.6888888888888888,,
726,  Haas: Callum Ilott fährt am Nürburgring normales Freitagsprogramm  ,0.5545454545454546,Positive,Haas
726,,0.5545454545454546,,
726,,0.5545454545454546,,
727,  Wegen COVID-19: Türkei-Grand-Prix nun doch ohne Zuschauer  ,0.6000000000000001,Positive,
727,,0.6000000000000001,,
727,,0.6000000000000001,,
728,"  ""Einfach lustig"": Sainz kann über Witze zu seinem Ferrari-Wechsel lachen  ",0.43000000000000005,Positive,Sainz
728,,0.43000000000000005,,Ferrari
728,,0.43000000000000005,,
729,"  Ricciardo über Rassismus: ""Die fünf Prozent sind's, die nerven ...""  ",0.36153846153846153,Positive,Ricciardo
729,,0.36153846153846153,,
729,,0.36153846153846153,,
730,  Positive Corona-Tests: Formel 1 meldet erstmals zweistellige Anzahl  ,-0.06666666666666665,Negative,
730,,-0.06666666666666665,,
730,,-0.06666666666666665,,
731,"  Haas 2020: Keine Weiterentwicklung, keine neuen Teile  ",0.31764705882352945,Positive,Haas
731,,0.31764705882352945,,
731,,0.31764705882352945,,
732,"  Hamiltons Bruder mahnt: ""Wenn er geht, zu wem schauen wir dann auf?""  ",0.19400000000000003,Positive,Hamilton
732,,0.19400000000000003,,
732,,0.19400000000000003,,
733,"  Horner: ""Ein Ende der Mercedes-Dominanz ist unvermeidlich""  ",0.24696969696969698,Positive,Mercedes
733,,0.24696969696969698,,
733,,0.24696969696969698,,
734,  Sogar Gegner sagen: Beinahe-Rennsperre für Lewis Hamilton ist lächerlich  ,-0.09999999999999995,Negative,Hamilton
734,,-0.09999999999999995,,
734,,-0.09999999999999995,,
735,  Ferrari hält dagegen: Vettel nicht nur für Leclerc eingesetzt  ,0.14545454545454548,Neutral,Leclerc
735,,0.14545454545454548,,Vettel
735,,0.14545454545454548,,Ferrari
736,  Test in Fiorano: Mick Schumacher wieder im Formel-1-Ferrari!  ,0.5774193548387097,Positive,Ferrari
736,,0.5774193548387097,,
736,,0.5774193548387097,,
